Ort;Plz;Bundesland;lat;lng;km
Uelitz;19077;Mecklenburg-Vorpommern;53,4520106;11,4299321;92
Uelsby;24860;Schlewig-Holstein;54,6215209;9,5706141;123
Uelsen;49843;Niedersachsen;52,4936805;6,8783142;242
Uelversheim;55278;Rheinland-Pfalz;49,8378259;8,2565318;431
Uelvesbüll;25889;Schlewig-Holstein;54,4158461;9,0150693;118
Uelzen;29525;Niedersachsen;52,9828429;10,5961231;73
Uenglingen;39579;Sachsen-Anhalt;52,6226843;11,6509305;149
Uenze;19348;Brandenburg;53,1168791;11,9261371;134
Uersfeld;56767;Rheinland-Pfalz;50,2549428;7,0108204;422
Ueß;56767;Rheinland-Pfalz;50,2549428;7,0108204;422
Uetersen;25436;Schlewig-Holstein;53,6833851;9,6710706;29
Uettingen;97292;Bayern;49,7952996;9,72725;418
Uetz;14476;Brandenburg;52,4699198;12,9965755;231
Uetz;39517;Sachsen-Anhalt;52,4339852;11,810623;171
Uetze;31311;Niedersachsen;52,4589396;10,1603184;122
Uffenheim;97215;Bayern;49,5362231;10,218784;447
Uffing;82449;Bayern;47,7109292;11,103149;654
Uftrungen;6548;Sachsen-Anhalt;;;234
Uhingen;73066;Baden-Württemberg;48,7194201;9,5691887;538
Uhldingen-Mühlhofen;88690;Baden-Württemberg;47,7382605;9,2358387;649
Uhlenbrook;18233;Mecklenburg-Vorpommern;54,0177085;11,6980532;120
Uhler;56290;Rheinland-Pfalz;50,1064188;7,4625044;422
Ühlingen-Birkendorf;79777;Baden-Württemberg;47,7192475;8,3168931;660
Uhlstädt;7407;Thüringen;50,732817;11,3287072;325
Uhrsleben;39343;Sachsen-Anhalt;52,2248602;11,3045259;170
Uhusmühle;56357;Rheinland-Pfalz;50,1917699;7,7704523;405
Uhyst;2999;Sachsen;51,3941773;14,3971672;380
Uichteritz;6667;Sachsen-Anhalt;51,2095819;11,9452512;290
Ullersdorf;1454;Sachsen;51,1372153;13,9178698;376
Ullersdorf;15868;Brandenburg;51,9833876;14,2995524;335
Ulm;89073;Baden-Württemberg;48,4023451;9,9978842;572
Ulm;89075;Baden-Württemberg;48,4170106;10,0030932;571
Ulm;89077;Baden-Württemberg;48,3920388;9,9716658;574
Ulm;89079;Baden-Württemberg;48,338844;9,9464176;580
Ulm;89081;Baden-Württemberg;48,4365897;9,9810019;569
Ulmen;56766;Rheinland-Pfalz;50,1868515;7,0024566;428
Ulmet;66887;Rheinland-Pfalz;49,5803036;7,5135941;475
Ulrichstein;35327;Hessen;50,5759855;9,1929129;336
Ulrikenhof;18246;Mecklenburg-Vorpommern;53,8608661;11,9439117;129
Ulsnis;24897;Schlewig-Holstein;54,5734947;9,7549239;115
Ulzigerode;6543;Sachsen-Anhalt;51,6349755;11,3110076;229
Umkirch;79224;Baden-Württemberg;48,0312028;7,7674537;634
Umleitungsdeich;24799;Schlewig-Holstein;54,3193546;9,4098979;95
Ummanz;18569;Mecklenburg-Vorpommern;54,5082563;13,261022;235
Ummendorf;39365;Sachsen-Anhalt;52,1475572;11,2206781;175
Ummendorf;88444;Baden-Württemberg;48,0648223;9,8283758;610
Ummern;29369;Niedersachsen;52,5968186;10,4325066;109
Ummerstadt;98663;Thüringen;50,2795;10,7245549;367
Umpferstedt;99441;Thüringen;50,9441507;11,4297886;305
Unbesandten;19309;Brandenburg;53,0831507;11,4981465;109
Undeloh;21274;Niedersachsen;53,1973356;9,975689;40
Undenheim;55278;Rheinland-Pfalz;49,8378259;8,2565318;431
Ungerhausen;87781;Bayern;48,0052024;10,2668505;617
Unkel;53572;Rheinland-Pfalz;50,6026941;7,2525507;379
Unkenbach;67823;Rheinland-Pfalz;49,7273073;7,7711238;453
Unlingen;88527;Baden-Württemberg;48,1665663;9,5218642;600
Unna;59423;Nordrhein-Westfalen;51,5314134;7,6955485;275
Unna;59425;Nordrhein-Westfalen;51,5521918;7,7013158;273
Unna;59427;Nordrhein-Westfalen;51,5384285;7,6481486;276
Unnau;57648;Rheinland-Pfalz;50,655613;7,907078;354
Unseburg;39435;Sachsen-Anhalt;51,9409979;11,4250499;202
Unsleben;97618;Bayern;50,3542075;10,257883;356
Unterammergau;82497;Bayern;47,6164311;11,0270217;663
Unterbodnitz;7646;Thüringen;50,8562787;11,7790587;322
Unterbreizbach;36414;Thüringen;50,8164917;9,9797317;304
Unterbrüz;19399;Mecklenburg-Vorpommern;53,5838512;12,0713544;134
Unterdielbach;69429;Baden-Württemberg;49,4656697;9,0807849;459
Unterdießen;86944;Bayern;47,9800993;10,8286952;622
Unterdietfurt;84339;Bayern;48,3882914;12,6633553;602
Untere Horbachsmühle;55606;Rheinland-Pfalz;49,7870139;7,492008;454
Untere Kleinmichelesmühle;71111;Baden-Württemberg;48,6338945;9,1296832;550
Untere Mühle;75399;Baden-Württemberg;48,8125971;8,6853943;535
Untere Ölmühle;71720;Baden-Württemberg;49,0309465;9,3631815;505
Untere Rauhmühle;71111;Baden-Württemberg;48,6338945;9,1296832;550
Unteregg;87782;Bayern;47,9546603;10,4819576;623
Untereinöd;83546;Bayern;48,1729437;12,3137672;619
Untereisesheim;74257;Baden-Württemberg;49,2096067;9,2000493;486
Unterellen;99819;Thüringen;50,9134368;10,2028185;293
Unterensingen;72669;Baden-Württemberg;48,6582827;9,3561166;546
Unterfischbach;71560;Baden-Württemberg;49,003314;9,5024784;507
Unterföhring;85774;Bayern;48,1918216;11,6569449;606
Unterführbuch;89165;Baden-Württemberg;48,2121085;10,0715815;594
Untergriesbach;94107;Bayern;48,5751183;13,6681864;608
Untergruppenbach;74199;Baden-Württemberg;49,0956093;9,3196957;498
Unterhaching;82008;Bayern;48,0650187;11,6175943;620
Unterhain;7426;Thüringen;50,6589809;11,1152726;330
Unter-Hainbrunn;64757;Hessen;49,4992732;8,9184974;457
Unterholzen;83367;Bayern;47,9105592;12,8186027;657
Unterjeckenbach;67746;Rheinland-Pfalz;49,6680254;7,5050926;466
Unterkaka;6721;Sachsen-Anhalt;51,0798131;11,9302703;303
Unterkatz;98634;Thüringen;50,6061745;10,1562028;328
Unterkirnach;78089;Baden-Württemberg;48,0792751;8,3665884;620
Unterkirnach;78089;Baden-Württemberg;48,0792751;8,3665884;620
Unterleinleiter;91364;Bayern;49,8219497;11,1891596;422
Unterlemnitz;7356;Thüringen;50,4415546;11,6181353;362
Unterloquitz;7330;Thüringen;50,5297658;11,3827995;348
Unterlüß;29345;Niedersachsen;52,8451501;10,2916615;80
Untermarchtal;89617;Baden-Württemberg;48,2418012;9,6118681;591
Untermaßfeld;98617;Thüringen;50,530613;10,3539589;336
Untermeitingen;86836;Bayern;48,160781;10,8070378;602
Untermerzbach;96190;Bayern;50,1271225;10,855732;385
Untermittweilerhof;67806;Rheinland-Pfalz;49,626978;7,8143697;463
Untermödling;83546;Bayern;48,1729437;12,3137672;619
Untermoosen;83329;Bayern;47,9440312;12,6999395;651
Untermünkheim;74547;Baden-Württemberg;49,152774;9,7338144;490
Unterneukirchen;84579;Bayern;48,1643487;12,6195607;625
Unteröd;83552;Bayern;48,0327757;12,3056213;634
Unterpleichfeld;97294;Bayern;49,8680196;10,0448226;410
Unterpörlitz;98693;Thüringen;50,6998937;10,9065607;322
Unterreichenbach;75399;Baden-Württemberg;48,8125971;8,6853943;535
Unterreit;83567;Bayern;48,1201129;12,3340025;625
Unterrißdorf;6295;Sachsen-Anhalt;51,5520026;11,6114453;246
Unterrotenstein;78652;Baden-Württemberg;48,1119514;8,5999367;613
Unterroth;89299;Bayern;48,2030918;10,1745052;595
Unterschleißheim;85716;Bayern;48,2821764;11,5620403;595
Unterschneidheim;73485;Baden-Württemberg;48,9488451;10,3753237;512
Unterschönau;98587;Thüringen;50,7073073;10,6013094;318
Unterschönberg;83714;Bayern;47,7989122;11,8153494;652
Unterschops;85655;Bayern;51,165691;10,451526;267
Unterschwaningen;91743;Bayern;49,0945444;10,6221291;497
Unterschweinbach;82282;Bayern;51,165691;10,451526;267
Untershausen;56412;Rheinland-Pfalz;50,4199067;7,9349155;377
Untersiegenbühl;73434;Baden-Württemberg;48,870622;10,0233878;520
Untersiemau;96253;Bayern;50,1972561;10,9667084;378
Unterstadion;89619;Baden-Württemberg;48,2031977;9,6886003;595
Untersteinach;95369;Bayern;50,1327684;11,5258644;393
Unterstreit;83552;Bayern;48,0327757;12,3056213;634
Unterthierwasen;67292;Rheinland-Pfalz;49,6669591;7,9801167;455
Unterthingau;87647;Bayern;47,769712;10,4836356;644
Unterwachingen;89597;Baden-Württemberg;48,2299531;9,6333149;592
Unterwaldhausen;88379;Baden-Württemberg;47,9031472;9,4720312;629
Unterweid;98634;Thüringen;50,6061745;10,1562028;328
Unterweißbach;98744;Thüringen;50,572928;11,1370103;339
Unterwellenborn;7333;Thüringen;50,6549783;11,4381075;336
Unterwendling;83329;Bayern;47,9440312;12,6999395;651
Unterwirbach;7422;Thüringen;50,645836;11,2508826;333
Unterwössen;83246;Bayern;47,7355289;12,4571325;668
Unterwürschnitz;8626;Sachsen;50,3453106;12,2426911;387
Untrasried;87496;Bayern;47,8280407;10,3799773;637
Unzenberg;55483;Rheinland-Pfalz;49,9380544;7,2676028;445
Upahl;23936;Mecklenburg-Vorpommern;53,8465278;11,1873241;82
Upgant-Schott;26529;Niedersachsen;53,5057782;7,2607246;184
Uphusum;25923;Schlewig-Holstein;54,8729878;8,8974878;165
Uplengen;26670;Niedersachsen;53,2895011;7,7624034;154
Upost;17111;Mecklenburg-Vorpommern;53,8365842;13,0117491;198
Uppershausen;54673;Rheinland-Pfalz;49,9955074;6,2324413;474
Urbach;56317;Rheinland-Pfalz;50,5589798;7,5905313;373
Urbach;73660;Baden-Württemberg;48,8201039;9,5775729;527
Urbach;99765;Thüringen;51,4469708;10,879917;241
Urbach;99996;Thüringen;51,3003965;10,5743579;253
Urbar;55430;Rheinland-Pfalz;50,0779277;7,6934274;419
Urbar;56182;Rheinland-Pfalz;50,3806482;7,6258486;390
Urbich;99198;Thüringen;50,9693475;11,1547517;297
Urbich;99198;Thüringen;50,9693475;11,1547517;297
Urfeld;82432;Bayern;47,5913859;11,3112374;669
Urleben;99955;Thüringen;51,1613707;10,8190946;271
Urmersbach;56761;Rheinland-Pfalz;50,2391115;7,1979405;417
Urmitz;56220;Rheinland-Pfalz;50,3728751;7,4604967;395
Urnshausen;36457;Thüringen;50,7626178;10,1559343;310
Ursberg;86513;Bayern;48,248622;10,4493264;590
Urschmitt;56825;Rheinland-Pfalz;50,1434935;7,070333;431
Ursensollen;92289;Bayern;49,4008175;11,7567381;476
Urspringen;97857;Bayern;49,9018172;9,6721344;407
Ürzig;54539;Rheinland-Pfalz;49,9830049;6,9999266;449
Usch;54655;Rheinland-Pfalz;50,0575539;6,6013778;455
Usedom;17406;Mecklenburg-Vorpommern;53,8772976;13,9226407;257
Userin;17237;Mecklenburg-Vorpommern;53,3587349;13,2452262;213
Usingen;61250;Hessen;50,355224;8,5435534;370
Uslar;37170;Niedersachsen;51,6883936;9,6526186;209
Ustersbach;86514;Bayern;48,3160094;10,6439813;584
Utarp;26556;Niedersachsen;53,5902476;7,4580347;171
Utecht;19217;Mecklenburg-Vorpommern;53,7794357;11,0496685;71
Utenbach;6618;Sachsen-Anhalt;51,1050239;11,8277849;298
Utendorf;98617;Thüringen;50,530613;10,3539589;336
Utershorst;14641;Brandenburg;52,631423;12,8120194;211
Utersum;25938;Schlewig-Holstein;54,7182229;8,5031023;164
Uthausen;6773;Sachsen-Anhalt;51,7288165;12,4549326;260
Uthleben;99765;Thüringen;51,4469708;10,879917;241
Uthlede;27628;Niedersachsen;53,3581583;8,6548594;95
Uthmöden;39345;Sachsen-Anhalt;52,3373676;11,3659682;161
Utscheid;54675;Rheinland-Pfalz;49,9087381;6,3139234;480
Uttenreuth;91080;Bayern;49,5973048;11,0713208;445
Uttenweiler;88524;Baden-Württemberg;48,1488836;9,614578;601
Üttfeld;54619;Rheinland-Pfalz;50,1377184;6,216578;462
Utting;86919;Bayern;48,0144822;11,067207;620
Utzberg;99428;Thüringen;50,9603025;11,2556246;300
Utzedel;17111;Mecklenburg-Vorpommern;53,8365842;13,0117491;198
Utzenfeld;79694;Baden-Württemberg;47,8129366;7,909313;656
Utzenhain;56291;Rheinland-Pfalz;50,1130379;7,5786331;418
Utzerath;54552;Rheinland-Pfalz;50,177056;6,8805547;434
Utzstetten;73577;Baden-Württemberg;48,8826128;9,8149482;519
Üxheim;54579;Rheinland-Pfalz;50,3224173;6,7604536;424
Vaale;25594;Schlewig-Holstein;53,9934066;9,357308;67
Vaalerfeld;25572;Schlewig-Holstein;53,914794;9,2396429;67
Vaalermoor;25594;Schlewig-Holstein;53,9934066;9,357308;67
Vacha;36404;Thüringen;50,7984706;10,050564;306
Vachdorf;98617;Thüringen;50,530613;10,3539589;336
Vachendorf;83377;Bayern;47,8404473;12,5931466;660
Vahlberg;38170;Niedersachsen;52,1435637;10,8005916;164
Vahlbruch;37647;Niedersachsen;51,897996;9,4026563;189
Vahlde;27389;Niedersachsen;53,2098622;9,5927655;49
Vahldorf;39345;Sachsen-Anhalt;52,3373676;11,3659682;161
Vaihingen;71665;Baden-Württemberg;48,9456327;8,9670738;518
Valfitz;29416;Sachsen-Anhalt;52,7964329;11,3337223;120
Vallendar;56179;Rheinland-Pfalz;50,4028192;7,6387398;387
Valley;83626;Bayern;47,889636;11,7692039;641
Valluhn;19246;Mecklenburg-Vorpommern;53,5616031;10,9470514;59
Valwig;56812;Rheinland-Pfalz;50,1372551;7,1718332;428
Varchentin;17192;Mecklenburg-Vorpommern;53,5145891;12,7304761;177
Varel;26316;Niedersachsen;53,3945195;8,1404134;127
Varrel;27259;Niedersachsen;52,6315234;8,6906891;137
Vastorf;21397;Niedersachsen;53,1916057;10,5722344;53
Vaterstetten;85591;Bayern;48,1055968;11,7754001;617
Vatterode;6343;Sachsen-Anhalt;51,5981877;11,4586877;237
Vechelde;38159;Niedersachsen;52,2583592;10,3626737;145
Vechta;49377;Niedersachsen;52,7349335;8,2880496;148
Veckenstedt;38871;Sachsen-Anhalt;51,8953572;10,7034246;189
Veelböken;19205;Mecklenburg-Vorpommern;53,6773105;11,1173578;72
Vehlefanz;16727;Brandenburg;52,6814335;13,1445842;228
Vehlen;14789;Brandenburg;52,3680851;12,3394926;202
Vehlgast;39539;Sachsen-Anhalt;52,8306831;12,1672396;162
Vehlin;16866;Brandenburg;52,9847887;12,3597868;166
Vehlitz;39291;Sachsen-Anhalt;52,1425433;11,9549183;202
Vehlow;16866;Brandenburg;52,9847887;12,3597868;166
Veilsdorf;98669;Thüringen;50,4099672;10,814145;353
Veitsbronn;90587;Bayern;49,511351;10,8893324;453
Veitshöchheim;97209;Bayern;49,8381246;9,8912879;413
Veitsrodt;55758;Rheinland-Pfalz;49,8124005;7,2552807;458
Velbert;42549;Nordrhein-Westfalen;51,3309978;7,0224783;321
Velbert;42551;Nordrhein-Westfalen;51,3501692;7,0540533;318
Velbert;42553;Nordrhein-Westfalen;51,3158524;7,0987907;319
Velbert;42555;Nordrhein-Westfalen;51,3517649;7,1146566;315
Velburg;92355;Bayern;49,2311588;11,6702582;493
Velden;84149;Bayern;48,35492;12,2662354;598
Velden;91235;Bayern;49,6012452;11,4919163;450
Veldenz;54472;Rheinland-Pfalz;49,8912436;7,0732437;456
Velen;46342;Nordrhein-Westfalen;51,8807629;6,938673;280
Velgast;18469;Mecklenburg-Vorpommern;54,2675634;12,8175795;198
Vellahn;19260;Mecklenburg-Vorpommern;53,399569;10,9684023;63
Vellberg;74541;Baden-Württemberg;49,1082383;9,8993177;494
Vellmar;34246;Hessen;51,359241;9,4615271;247
Velpke;38458;Niedersachsen;52,403492;10,9553188;141
Velsdorf;39359;Sachsen-Anhalt;52,4071494;11,2014917;149
Velten;16727;Brandenburg;52,6814335;13,1445842;228
Veltensmühle;38822;Sachsen-Anhalt;51,9374647;11,0549807;192
Veltheim;38173;Niedersachsen;52,2163365;10,6370701;154
Veltheim;38835;Sachsen-Anhalt;51,9780039;10,7356558;181
Vendersheim;55578;Rheinland-Pfalz;49,8457298;8,0489139;434
Venningen;67482;Rheinland-Pfalz;49,2856935;8,2115322;491
Ventschow;19417;Mecklenburg-Vorpommern;53,7913061;11,6468601;109
Venusberg;9430;Sachsen;50,6760468;13,0200248;379
Venusberg;88436;Baden-Württemberg;47,9882945;9,823498;619
Venusberg Spinnerei;9419;Sachsen;50,6704527;12,9512865;377
Verchen;17111;Mecklenburg-Vorpommern;53,8365842;13,0117491;198
Verden;27283;Niedersachsen;52,9347982;9,2329647;87
Veringenstadt;72519;Baden-Württemberg;48,1820391;9,2133155;600
Verl;33415;Nordrhein-Westfalen;51,8609128;8,5290867;214
Verlorenwasser;14806;Brandenburg;52,1781694;12,6006034;229
Versmold;33775;Nordrhein-Westfalen;52,0455929;8,1804854;209
Vesser;98711;Thüringen;50,6037584;10,812905;332
Vesser;98711;Thüringen;50,6037584;10,812905;332
Vestenbergsgreuth;91487;Bayern;49,688781;10,6518583;431
Vetschau;3226;Brandenburg;51,7832226;14,0757033;335
Vettelschoß;53560;Rheinland-Pfalz;50,6177156;7,332081;375
Vettin;16928;Brandenburg;53,1344696;12,1805598;149
Vettweiß;52391;Nordrhein-Westfalen;50,752926;6,5979265;390
Vichel;16845;Brandenburg;52,858298;12,4343744;177
Viechtach;94234;Bayern;49,0794232;12,8833586;535
Viehle;19273;Niedersachsen;53,2556839;10,9455174;68
Vielank;19303;Mecklenburg-Vorpommern;53,2337068;11,1799693;83
Vielbach;56244;Rheinland-Pfalz;50,5530044;7,8053216;367
Vielist;17194;Mecklenburg-Vorpommern;53,582166;12,5099551;163
Vielitz;16835;Brandenburg;52,9669043;12,9850189;206
Vienau;39624;Sachsen-Anhalt;52,6870681;11,4372016;133
Vienenburg;38690;Niedersachsen;51,9610743;10,569299;180
Vierden;27419;Niedersachsen;53,2920464;9,5177888;45
Viereck;17309;Mecklenburg-Vorpommern;53,5025658;13,9995295;261
Viereth-Trunstadt;96191;Bayern;49,9265857;10,7511019;406
Vierherrenborn;54314;Rheinland-Pfalz;49,6011191;6,6874286;497
Vierhöfen;21444;Niedersachsen;53,2716561;10,219415;33
Vieritz;14715;Brandenburg;52,5979018;12,5204131;196
Vierkirchen;2894;Sachsen;51,140597;14,7985276;419
Vierkirchen;85256;Bayern;48,3628968;11,4627847;585
Viernau;98547;Thüringen;50,6663859;10,5549366;323
Viernheim;68519;Hessen;49,5574391;8,5760911;456
Vierraden;16306;Brandenburg;53,2112456;14,209468;278
Viersen;41747;Nordrhein-Westfalen;51,2520558;6,3803213;357
Viersen;41748;Nordrhein-Westfalen;51,2395387;6,4169437;356
Viersen;41749;Nordrhein-Westfalen;51,2901799;6,3561159;355
Viersen;41751;Nordrhein-Westfalen;51,2500409;6,3206577;360
Viesecke;19336;Brandenburg;52,9499295;11,960024;144
Vieselbach;99198;Thüringen;50,9693475;11,1547517;297
Vieselbach;99198;Thüringen;50,9693475;11,1547517;297
Vietgest;18279;Mecklenburg-Vorpommern;53,7602201;12,3872278;156
Vietmannsdorf;17268;Brandenburg;53,1816287;13,5478841;236
Vietow;19260;Mecklenburg-Vorpommern;53,399569;10,9684023;63
Vietznitz;14662;Brandenburg;52,7348326;12,5791112;192
Viez;19230;Mecklenburg-Vorpommern;53,40188;11,2495709;81
Viezen;18249;Mecklenburg-Vorpommern;53,7781415;12,0183628;132
Viktoriastollen;56349;Rheinland-Pfalz;50,0880029;7,7620553;416
Vilgertshofen;86946;Bayern;47,9580341;10,9467727;625
Villenbach;86637;Bayern;48,5556478;10,6754352;557
Villingendorf;78667;Baden-Württemberg;48,2022489;8,5900757;603
Villingen-Schwenningen;78048;Baden-Württemberg;48,0854958;8,4180044;618
Villingen-Schwenningen;78050;Baden-Württemberg;48,0564208;8,4475019;621
Villingen-Schwenningen;78052;Baden-Württemberg;48,0410653;8,4109794;623
Villingen-Schwenningen;78054;Baden-Württemberg;48,057861;8,521389;620
Villingen-Schwenningen;78056;Baden-Württemberg;48,0542318;8,569969;620
Villmar;65606;Hessen;50,3981952;8,2375172;372
Vilsbiburg;84137;Bayern;48,4377729;12,3430106;591
Vilseck;92249;Bayern;49,611322;11,7991667;454
Vilsheim;84186;Bayern;48,4475182;12,1057377;585
Vilshofen;94474;Bayern;48,6187819;13,1748089;590
Vimfow;19374;Mecklenburg-Vorpommern;53,5238957;11,795483;115
Vinningen;66957;Rheinland-Pfalz;49,1290977;7,5449906;521
Vinzelberg;39599;Sachsen-Anhalt;52,621384;11,7182476;152
Viöl;25884;Schlewig-Holstein;54,5701823;9,1791953;127
Vippachedelhausen;99439;Thüringen;51,0734088;11,2971731;288
Vipperow;17209;Mecklenburg-Vorpommern;53,3246846;12,4535308;161
Virneburg;56729;Rheinland-Pfalz;50,3691224;7,1516537;406
Visbek;49429;Niedersachsen;52,8193861;8,3136295;141
Visselhövede;27374;Niedersachsen;52,98706;9,5293704;72
Vissum;29416;Sachsen-Anhalt;52,7964329;11,3337223;120
Vitense;19217;Mecklenburg-Vorpommern;53,7794357;11,0496685;71
Vitte;18565;Mecklenburg-Vorpommern;54,550537;13,1057352;228
Vitzenburg;6268;Sachsen-Anhalt;51,3421551;11,5812346;267
Vlotho;32602;Nordrhein-Westfalen;52,1480262;8,8301845;176
Vockerode;6786;Sachsen-Anhalt;51,8383285;12,4599314;250
Vockfey;19273;Niedersachsen;53,2556839;10,9455174;68
Voerde;46562;Nordrhein-Westfalen;51,6005212;6,6544111;316
Vogelkoje;25992;Schlewig-Holstein;55,0186448;8,4062649;195
Vogelsang;15890;Brandenburg;52,1650348;14,5609926;340
Vogelsang;16792;Brandenburg;53,0054451;13,365508;229
Vogelsang-Warsin;17375;Mecklenburg-Vorpommern;53,7153729;14,1598146;272
Vogelsberg;99610;Thüringen;51,17087;11,1651486;275
Vogelsdorf;15370;Brandenburg;52,5271932;13,7721525;274
Vogelsdorf;38836;Sachsen-Anhalt;52,0089346;10,8644139;180
Vögelsen;21360;Niedersachsen;53,2826334;10,3438053;36
Voggenmühlhöfle;73553;Baden-Württemberg;48,8554832;9,7000235;523
Vogt;88267;Baden-Württemberg;47,7760133;9,7674996;642
Vogtareuth;83569;Bayern;47,9422364;12,1665017;641
Vogthof;56865;Rheinland-Pfalz;50,0323575;7,280138;435
Vogtsburg;79235;Baden-Württemberg;48,0951625;7,6391613;630
Vohburg;85088;Bayern;48,7689231;11,6098223;543
Vohenstrauß;92648;Bayern;49,617464;12,329339;465
Vöhl;34516;Hessen;51,2052229;8,944187;271
Vöhrenbach;78147;Baden-Württemberg;48,0452802;8,3045372;624
Vöhringen;72189;Baden-Württemberg;48,3345321;8,6638502;588
Vöhringen;89269;Bayern;48,2866738;10,0822918;585
Voigtsdorf;9619;Sachsen;50,7612417;13,4192075;386
Voigtsdorf;17349;Mecklenburg-Vorpommern;53,5352982;13,59334;234
Voigtshain;4808;Sachsen;51,38083;12,8291213;306
Voigtstedt;6556;Thüringen;51,3667759;11,2919115;257
Voitswinkl;83379;Bayern;47,9147636;12,7191312;654
Volgfelde;39599;Sachsen-Anhalt;52,621384;11,7182476;152
Volkach;97332;Bayern;49,8652547;10,2314004;410
Völkenroth;56288;Rheinland-Pfalz;50,0713228;7,4451128;426
Volkenschwand;84106;Bayern;48,6029988;11,8649504;565
Volkenshagen;23936;Mecklenburg-Vorpommern;53,8465278;11,1873241;82
Volkerode;37308;Thüringen;51,3896504;10,1681603;240
Völkershausen;36404;Thüringen;50,7984706;10,050564;306
Völkersweiler;76857;Rheinland-Pfalz;49,1622792;7,9587265;509
Volkertshausen;78269;Baden-Württemberg;47,8219081;8,8708314;642
Volkerzen;57612;Rheinland-Pfalz;50,7272979;7,6947974;353
Volkesfeld;56745;Rheinland-Pfalz;50,3943899;7,1727741;402
Völklingen;66333;Saarland;49,2166703;6,791357;532
Volkmannsdorf;7318;Thüringen;50,6351912;11,3594746;336
